dataset,target,split,task,features,head,n_request,n_train,seed,n_test,auc,ap,degenerate,spearman,pearson,r2,rmse
TAP,PPC,cluster,regression,aac,linear,50,50,3,63,,,False,0.10882106143249519,0.002318338362053477,-0.1940849816569663,0.5085107673471877
TAP,PPC,cluster,regression,aac,linear,100,100,3,63,,,False,0.18285000224815676,0.07526021889946016,-0.08954572300808739,0.4857415622542707
TAP,PPC,cluster,regression,aac,linear,150,150,3,63,,,False,0.21107384459382095,0.12996429146628202,-0.06429398368636385,0.48007969598280636
TAP,PPC,cluster,regression,aac,linear,all,178,3,63,,,False,0.27527506077818387,0.1536754410594771,-0.12254592888322047,0.49304277008184183
TAP,PPC,cluster,regression,aac,linear,25,25,4,57,,,False,0.2520572561466583,0.10969630149165206,-0.007847240825250568,0.44721253066992595
TAP,PPC,cluster,regression,aac,linear,50,50,4,57,,,False,0.4367712277387629,0.2709216613008043,0.036990478158370865,0.43715142539431207
TAP,PPC,cluster,regression,aac,linear,100,100,4,57,,,False,0.3959407820758721,0.35041008081487696,0.11158285182865413,0.41987988976494334
TAP,PPC,cluster,regression,aac,linear,150,150,4,57,,,False,0.44755154342533476,0.27815882628231015,0.0020235046407865998,0.44501716688932674
TAP,PPC,cluster,regression,aac,linear,all,184,4,57,,,False,0.48167798027063885,0.27102393741302083,-0.11572571163569112,0.4705386789695905
TAP,PPC,cluster,regression,aac,linear,25,25,5,68,,,False,0.0706926892427532,0.06384399088340681,-0.04099554478299927,0.6598121483890299
TAP,PPC,cluster,regression,aac,linear,50,50,5,68,,,False,0.2481020721937248,0.036187820449086944,-0.012812716755582265,0.6508193321417245
TAP,PPC,cluster,regression,aac,linear,100,100,5,68,,,False,0.27542453141480555,0.1413408304485231,-0.010048918334915946,0.6499307363523861
TAP,PPC,cluster,regression,aac,linear,150,150,5,68,,,False,0.2968542963394635,0.3428378957374819,0.04297550629757674,0.632641093919916
TAP,PPC,cluster,regression,aac,linear,all,173,5,68,,,False,0.1933392998656348,0.32351032306904093,0.04815591189844226,0.6309265168027123
TAP,PPC,cluster,regression,aac,linear,25,25,6,56,,,False,0.06411608549453947,0.0739522650600288,-0.2699881265933799,0.516508585623631
TAP,PPC,cluster,regression,aac,linear,50,50,6,56,,,False,0.14529702178335396,0.13556718914998003,-0.017871576222266095,0.46240679579997424
TAP,PPC,cluster,regression,aac,linear,100,100,6,56,,,False,0.05231816395775675,0.20901245305156252,0.011051953027630845,0.4557896438225498
TAP,PPC,cluster,regression,aac,linear,150,150,6,56,,,False,0.2725460326443677,0.3608042291999353,0.08977895167314032,0.43727147921704285
TAP,PPC,cluster,regression,aac,linear,all,185,6,56,,,False,0.2528828300830631,0.41162029869092864,0.15673013801831537,0.4208826315337712
TAP,PPC,cluster,regression,aac,linear,25,25,7,59,,,False,0.021581867467596553,-0.13270319171640207,-0.0022836702199273695,0.4313119976814769
TAP,PPC,cluster,regression,aac,linear,50,50,7,59,,,False,0.21012675358561042,0.15767807035823747,0.022325426793328718,0.4259840829789106
TAP,PPC,cluster,regression,aac,linear,100,100,7,59,,,False,0.17950303230260595,0.15510214585506094,0.017478668116843843,0.42703867189699446
TAP,PPC,cluster,regression,aac,linear,150,150,7,59,,,False,0.13728795088247203,0.23319178328873771,0.024312782105376685,0.425550905922508
TAP,PPC,cluster,regression,aac,linear,all,182,7,59,,,False,0.20775511979796246,0.39345572760778597,0.15317625989229955,0.39645392694145987
TAP,PPC,cluster,regression,aac,linear,25,25,8,63,,,False,-0.02100705148266965,-0.045882767577479104,-0.04271518246574724,0.5284902423736659
TAP,PPC,cluster,regression,aac,linear,50,50,8,63,,,False,-0.019889913484747335,0.05030514626952003,-0.01381613707283047,0.5211151802869248
TAP,PPC,cluster,regression,aac,linear,100,100,8,63,,,False,-0.0250141769099997,0.0992197176163736,-0.0016912932178703155,0.5179896404103224
TAP,PPC,cluster,regression,aac,linear,150,150,8,63,,,False,0.06287544079610603,0.1601848468632322,0.008221321621973532,0.515420286958576
TAP,PPC,cluster,regression,aac,linear,all,178,8,63,,,False,0.09340245086976587,0.1776540397188536,-0.0025629510874676242,0.5182149651025821
TAP,PPC,cluster,regression,aac,linear,25,25,9,64,,,False,-0.06303561328555798,-0.07318198865595449,-0.0017418359425962482,0.5970742102113853
TAP,PPC,cluster,regression,aac,linear,50,50,9,64,,,False,0.2299385849103891,0.05817423359591814,-0.01810782449168946,0.601931809580033
TAP,PPC,cluster,regression,aac,linear,100,100,9,64,,,False,0.4154226883713413,0.4494138430745295,-0.02853494050844052,0.6050063485471304
TAP,PPC,cluster,regression,aac,linear,150,150,9,64,,,False,0.4341908001504674,0.422174633014173,0.036730130261946825,0.5854966237527806
TAP,PPC,cluster,regression,aac,linear,all,177,9,64,,,False,0.4335831153357012,0.3553290466219555,0.03244916541579179,0.5867962137621471
TAP,PPC,cluster,regression,aac,linear,25,25,10,62,,,False,0.12904955610990818,0.2113350199123527,-0.052428863543387605,0.6403826609827429
TAP,PPC,cluster,regression,aac,linear,50,50,10,62,,,False,0.15489060112105985,0.2229188643588611,-0.07053706722185815,0.6458684108284005
TAP,PPC,cluster,regression,aac,linear,100,100,10,62,,,False,0.30018161724801723,0.16726318091637543,-0.04766394646762362,0.6389313363252709
TAP,PPC,cluster,regression,aac,linear,150,150,10,62,,,False,0.2612903256097477,0.2140011731126571,-0.0006158045359605513,0.6244200911558971
TAP,PPC,cluster,regression,aac,linear,all,179,10,62,,,False,0.2812937851515127,0.2952419570144451,0.06630539637667299,0.6031781676498997
TAP,PPC,cluster,regression,aac,linear,25,25,11,62,,,False,-0.0449347530308747,0.02689760628062689,-0.005104824581674494,0.49932223437149553
TAP,PPC,cluster,regression,aac,linear,50,50,11,62,,,False,0.05790722086239679,-0.003320788164571489,-0.08420881389481383,0.5185990216792176
TAP,PPC,cluster,regression,aac,linear,100,100,11,62,,,False,0.24322074727494322,0.13946236591967032,-0.03189470423152052,0.505932895835782
TAP,PPC,cluster,regression,aac,linear,150,150,11,62,,,False,0.3445518715010896,0.269970518335835,0.06631882664534883,0.48125419403529096
TAP,PPC,cluster,regression,aac,linear,all,179,11,62,,,False,0.31678349658461863,0.2769202971883808,0.022087952122407217,0.4925214220621485
TAP,PPC,cluster,regression,aac,linear,25,25,12,62,,,False,0.38659719337082393,0.12606212620266766,-0.3025415368321285,0.48961784696199206
TAP,PPC,cluster,regression,aac,linear,50,50,12,62,,,False,0.3236889124667282,0.18189546466343495,0.0005945057069010051,0.4288765645929217
TAP,PPC,cluster,regression,aac,linear,100,100,12,62,,,False,0.20604889407417873,0.12916750824142542,-0.15493052716335742,0.4610408205068439
TAP,PPC,cluster,regression,aac,linear,150,150,12,62,,,False,0.18269464194325125,0.15578262706707682,-0.08332347803265083,0.44651959974932287
TAP,PPC,cluster,regression,aac,linear,all,179,12,62,,,False,0.19797455745123227,0.15193401383371388,-0.10112692312535665,0.45017372149346896
TAP,PPC,cluster,regression,aac,linear,25,25,13,61,,,False,0.10946844172582232,-0.003940393345461345,-2.9770435856951085,0.934766195948432
TAP,PPC,cluster,regression,aac,linear,50,50,13,61,,,False,-0.033501351413864976,-0.08555626689395425,-0.02521195608464466,0.474602098792003
TAP,PPC,cluster,regression,aac,linear,100,100,13,61,,,False,0.05690084019444649,0.08032219587599124,-0.012256334254578505,0.4715937869459647
TAP,PPC,cluster,regression,aac,linear,150,150,13,61,,,False,0.09942074457582724,0.24771151599861482,0.04666506662932002,0.45766276167384917
TAP,PPC,cluster,regression,aac,linear,all,180,13,61,,,False,0.22638463740379733,0.346467546554348,0.10635331330663789,0.4431040790731007
TAP,PPC,cluster,regression,aac,linear,25,25,14,59,,,False,0.17965344413346213,0.05798211799089168,-0.8989931492709697,0.7228800403091408
TAP,PPC,cluster,regression,aac,linear,50,50,14,59,,,False,0.35315477822745106,0.2087666182825635,-0.415913085190585,0.6241986601574252
TAP,PPC,cluster,regression,aac,linear,100,100,14,59,,,False,0.23614637766900917,0.19146441891895571,-0.16656677214095073,0.5665775152918084
TAP,PPC,cluster,regression,aac,linear,150,150,14,59,,,False,0.20757455892799426,0.12944114106108154,-0.18816024801383224,0.5717972252822792
TAP,PPC,cluster,regression,aac,linear,all,182,14,59,,,False,0.21088723356463368,0.10938700454447274,-0.15768388862637361,0.5644162761963446
TAP,PPC,cluster,regression,aac,linear,25,25,15,58,,,False,-0.1791986687875189,-0.052465580058146284,-0.006991883149244815,0.4294037812678559
TAP,PPC,cluster,regression,aac,linear,50,50,15,58,,,False,-0.2844443142761802,-0.17177281448514164,-0.06726305057873061,0.44206752951108624
TAP,PPC,cluster,regression,aac,linear,100,100,15,58,,,False,-0.049718417690786,0.06494576786744609,-0.01838184663128306,0.4318254199423486
TAP,PPC,cluster,regression,aac,linear,150,150,15,58,,,False,0.2113345053477066,0.1701738547447192,-0.007804619847183059,0.42957703083826776
TAP,PPC,cluster,regression,aac,linear,all,183,15,58,,,False,0.2708591938644391,0.2677549450085951,0.05791373975138692,0.4153346978790015
TAP,PPC,cluster,regression,aac,linear,25,25,16,55,,,False,-0.01665192068165239,0.017738944810016026,-0.9637919575784852,0.6360854214295669
TAP,PPC,cluster,regression,aac,linear,50,50,16,55,,,False,-0.34792198875558666,-0.05811149597096343,-0.388272612163711,0.5348168496431482
TAP,PPC,cluster,regression,aac,linear,100,100,16,55,,,False,-0.1878867156558124,-0.017241579951543243,-0.2311944710767837,0.5036525437306971
TAP,PPC,cluster,regression,aac,linear,150,150,16,55,,,False,-0.07073382236454112,0.14659868089713524,-0.11916060896058744,0.4801908843410829
TAP,PPC,cluster,regression,aac,linear,all,186,16,55,,,False,0.009136452055419896,0.15929391549676156,-0.013371851360862497,0.45693257657382336
TAP,PPC,cluster,regression,aac,linear,25,25,17,58,,,False,0.06387718064854311,0.05870138929739988,-0.034553395768450734,0.5130724764172334
TAP,PPC,cluster,regression,aac,linear,50,50,17,58,,,False,0.18896741122992872,0.20121397429163654,-0.006820104142108541,0.5061487887697531
TAP,PPC,cluster,regression,aac,linear,100,100,17,58,,,False,0.18977284609746614,0.2659427098821045,0.03183788943053156,0.49633660255081996
TAP,PPC,cluster,regression,aac,linear,150,150,17,58,,,False,0.4769723329028217,0.38594285192330446,0.14376702767129323,0.46676494949878494
TAP,PPC,cluster,regression,aac,linear,all,183,17,58,,,False,0.43273537171653675,0.37143950788017693,0.11550541960016136,0.47440564765234716
TAP,PPC,cluster,regression,aac,linear,25,25,18,56,,,False,0.08903171740546895,0.014933393482659645,-2.888005759716221,0.2505659708467215
TAP,PPC,cluster,regression,aac,linear,50,50,18,56,,,False,0.03321500110730762,0.004558160996968361,-12.360904814834607,0.4644902205235424
TAP,PPC,cluster,regression,aac,linear,100,100,18,56,,,False,0.26265238136765867,0.1921628413746619,-2.9094429521466356,0.25125579070918824
TAP,PPC,cluster,regression,aac,linear,150,150,18,56,,,False,0.30595176709990257,0.3060909993302273,-5.345320132190758,0.3200998042964722
TAP,PPC,cluster,regression,aac,linear,all,185,18,56,,,False,0.31173442122049544,0.33855839497493534,-5.24180792395556,0.31747814916395933
TAP,PPC,cluster,regression,aac,linear,25,25,19,64,,,False,-0.00030476737052903454,-0.024313260259262833,-0.0976016704472713,0.5692004108507605
TAP,PPC,cluster,regression,aac,linear,50,50,19,64,,,False,0.006845544014959852,0.179296287176441,-0.0681441173034858,0.5615103318393514
TAP,PPC,cluster,regression,aac,linear,100,100,19,64,,,False,0.0012659567698898356,0.08402377126393046,0.006790705218575499,0.5414560526378802
TAP,PPC,cluster,regression,aac,linear,150,150,19,64,,,False,0.1132562436173666,0.22153232856437383,0.026974767905942554,0.5359260609877903
TAP,PPC,cluster,regression,aac,linear,all,177,19,64,,,False,0.2229959406517059,0.25457797683690986,0.05794499548650334,0.5273281501771026
TAP,PPC,cluster,regression,aac,mlp,25,25,0,63,,,False,-0.1377116087154585,-0.16666351168146556,-3.2053622857556867,0.9980784638814243
TAP,PPC,cluster,regression,aac,mlp,50,50,0,63,,,False,-0.11605604464096375,-0.05691468055297702,-1.570443265513914,0.7803096686291912
TAP,PPC,cluster,regression,aac,mlp,100,100,0,63,,,False,-0.015976225719724162,-0.08700381959802492,-1.5371854365159061,0.7752451926300685
TAP,PPC,cluster,regression,aac,mlp,150,150,0,63,,,False,0.07281899481834088,0.0035904306086708133,-0.9969248615515851,0.6877709668882086
TAP,PPC,cluster,regression,aac,mlp,all,178,0,63,,,False,0.15763867850806654,0.07725298105963643,-0.7269921504746979,0.6395995634999784
TAP,PPC,cluster,regression,aac,mlp,25,25,1,60,,,False,0.11195342559829626,0.008018491047809845,-4.04155088591778,1.0473104823351518
TAP,PPC,cluster,regression,aac,mlp,50,50,1,60,,,False,0.16895254411067084,0.11701644578268902,-2.0456080822775418,0.8140112010872823
TAP,PPC,cluster,regression,aac,mlp,100,100,1,60,,,False,0.21291598977940818,0.1197508455802021,-0.9337081594048118,0.6486177624711373
TAP,PPC,cluster,regression,aac,mlp,150,150,1,60,,,False,0.3333610628292241,0.26936240755903484,-0.71152301052924,0.6102176204095922
TAP,PPC,cluster,regression,aac,mlp,all,181,1,60,,,False,0.23606211912050692,0.23572035590777007,-0.5664946759623619,0.5837915901172656
TAP,PPC,cluster,regression,aac,mlp,25,25,2,68,,,False,0.15623496811249205,0.11839355211255201,-1.8721849098429626,0.9404896469756975
TAP,PPC,cluster,regression,aac,mlp,50,50,2,68,,,False,0.047868320001275215,0.08116711379188014,-1.1875829121010026,0.8207862685289208
TAP,PPC,cluster,regression,aac,mlp,100,100,2,68,,,False,0.03134913365696974,0.08327303938189798,-0.714030747192681,0.7265359776950097
TAP,PPC,cluster,regression,aac,mlp,150,150,2,68,,,False,0.06780526903750597,0.136438056361162,-0.5089195338383912,0.6816804852740601
TAP,PPC,cluster,regression,aac,mlp,all,173,2,68,,,False,0.08799756815991505,0.14489123975925025,-0.4612381164666628,0.6708235756890463
TAP,PPC,cluster,regression,aac,mlp,25,25,3,63,,,False,0.20304869257077554,0.13791377785088477,-3.7111750793897818,1.0100599639314003
TAP,PPC,cluster,regression,aac,mlp,50,50,3,63,,,False,0.21371597156756203,0.15589988014730227,-1.4447337800370317,0.727609434818541
TAP,PPC,cluster,regression,aac,mlp,100,100,3,63,,,False,0.24211266334141485,0.13587316650543405,-1.030239612797784,0.6630651214666319
TAP,PPC,cluster,regression,aac,mlp,150,150,3,63,,,False,0.3196479782717609,0.15427295010225983,-0.7940348721884793,0.6233012178273246
TAP,PPC,cluster,regression,aac,mlp,all,178,3,63,,,False,0.29502928114260324,0.12229558661906256,-0.8248286372754496,0.6286277942067814
TAP,PPC,cluster,regression,aac,mlp,25,25,4,57,,,False,0.07920163180978261,-0.03450748913695514,-3.5533564774439164,0.9505663455966794
TAP,PPC,cluster,regression,aac,mlp,50,50,4,57,,,False,0.3297765945495372,0.19744313867976104,-0.922986258360768,0.6177385417706426
TAP,PPC,cluster,regression,aac,mlp,100,100,4,57,,,False,0.3382324046661921,0.22234117491666897,-0.6238349892128372,0.5676590364422683
TAP,PPC,cluster,regression,aac,mlp,150,150,4,57,,,False,0.398635860997515,0.13394047245922838,-0.7727253000703258,0.5931128450231933
TAP,PPC,cluster,regression,aac,mlp,all,184,4,57,,,False,0.3806798976820687,0.07879243431151914,-0.9401769015868637,0.6204935524518301
TAP,PPC,cluster,regression,aac,mlp,25,25,5,68,,,False,-0.17249880437061918,0.006564133242768215,-1.0045364799383916,0.915593823214791
TAP,PPC,cluster,regression,aac,mlp,50,50,5,68,,,False,-0.05918229305040716,0.09819216017724139,-0.411020783857025,0.7681792598973267
TAP,PPC,cluster,regression,aac,mlp,100,100,5,68,,,False,-0.07794070322735333,0.06150068529945363,-0.3447943190403817,0.7499353143466494
TAP,PPC,cluster,regression,aac,mlp,150,150,5,68,,,False,-0.03423655386221695,0.1547400042293875,-0.2772678534741222,0.7308644922965166
TAP,PPC,cluster,regression,aac,mlp,all,173,5,68,,,False,0.005362351809744823,0.2279622790912345,-0.20146532507322812,0.7088453466934697
TAP,PPC,cluster,regression,aac,mlp,25,25,6,56,,,False,0.12893442822341128,-0.010692827782790923,-9.970061749870435,1.5180366284827065
TAP,PPC,cluster,regression,aac,mlp,50,50,6,56,,,False,0.10407452212804766,-5.073189730501592e-05,-6.084555888019999,1.219927523942866
TAP,PPC,cluster,regression,aac,mlp,100,100,6,56,,,False,0.16917376775065235,0.03937511132759466,-5.396694657928898,1.1591923992633182
TAP,PPC,cluster,regression,aac,mlp,150,150,6,56,,,False,0.29515871558986795,0.192572412229484,-1.0273055523513261,0.6525853492659939
TAP,PPC,cluster,regression,aac,mlp,all,185,6,56,,,False,0.32022929885553125,0.24338671597925438,-0.7715778713309398,0.6100393337094624
TAP,PPC,cluster,regression,aac,mlp,25,25,7,59,,,False,0.28157222143850563,0.24660529637983547,-0.8633336765708137,0.5880869309958491
TAP,PPC,cluster,regression,aac,mlp,50,50,7,59,,,False,0.402910935099045,0.3921812573077882,-0.3745717814034357,0.5051029717281019
TAP,PPC,cluster,regression,aac,mlp,100,100,7,59,,,False,0.27416086585210564,0.23713314472179625,-0.6356623954671388,0.5509891491914484
TAP,PPC,cluster,regression,aac,mlp,150,150,7,59,,,False,0.45852574741938995,0.367184834790567,-0.2581203359293618,0.48323379906517083
TAP,PPC,cluster,regression,aac,mlp,all,182,7,59,,,False,0.46697469278788595,0.46649385301678153,0.05146014564599577,0.41958891214488986
TAP,PPC,cluster,regression,aac,mlp,25,25,8,63,,,False,0.11144665809707632,0.20602787527687647,-3.0591854010271424,1.0427340816557233
TAP,PPC,cluster,regression,aac,mlp,50,50,8,63,,,False,0.06501257435734874,0.1725491392712616,-1.0953500542747596,0.7491735198940711
TAP,PPC,cluster,regression,aac,mlp,100,100,8,63,,,False,0.02180847656813566,0.16779646434657663,-0.6024542744164985,0.6551593564310572
TAP,PPC,cluster,regression,aac,mlp,150,150,8,63,,,False,0.09818671577391143,0.16393391432253326,-0.49633546431619835,0.6330946000846236
TAP,PPC,cluster,regression,aac,mlp,all,178,8,63,,,False,0.19392058507412385,0.16763468058956932,-0.47595271623886726,0.6287678784082966
